created_at,text,display_text_range,retweet_count,favorite_count,favorited,truncated,lang,is_quote_status,in_reply_to_user_id_str,in_reply_to_status_id_str,in_reply_to_screen_name,user.author_id,user.author_id_str,user.name,user.screen_name,user.author_created_at,user.profile_image_url,user.profile_banner_url,user.url,user.location,user.tweets_count,user.followers_count,user.friends_count,user.statuses_count,user.time_zone,user.protected,user.verified,user.is_translator,user.contributors_enabled,user.geo_enabled
Sun Mar 29 09:33:20 +0000 2020,RT @KoreanTravel: Spring edition decorates Starbucks in pink! __ https://t.co/YtNf1dlIoi,"[0,87]",236,0,FALSE,FALSE,en,FALSE,,,,2433495678,2433495678,__ ellyza _¥°,u_u_ugh,Tue Apr 08 11:53:49 +0000 2014,http://pbs.twimg.com/profile_images/1243172974166831111/BZse91GJ_normal.jpg,https://pbs.twimg.com/profile_banners/2433495678/1579347471,https://t.co/O36PzUvNdx,behind you,149479,524,2000,149479,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:33:04 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,9.70E+17,9.70E+17,Aisha,softhearted__,Mon Mar 05 03:07:03 +0000 2018,http://pbs.twimg.com/profile_images/1240255344799920128/YjzN6K5z_normal.jpg,https://pbs.twimg.com/profile_banners/970495880263483392/1584325884,,,8482,6,127,8482,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:32:57 +0000 2020,RT @BASEDJESUS: Hate when starbucks spells my name wrong smh __ https://t.co/XfdAy6a9xO,"[0,86]",333,0,FALSE,FALSE,en,FALSE,,,,2559847600,2559847600,SSJ Alex,Quezo_Frezco,Fri May 23 05:18:03 +0000 2014,http://pbs.twimg.com/profile_images/1202097686356340736/kqdCXe7w_normal.jpg,https://pbs.twimg.com/profile_banners/2559847600/1573450929,,OR,9580,162,159,9580,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:32:37 +0000 2020,@Kolie_Yola I miss Starbucks... https://t.co/FosriXoGtJ,"[12,31]",0,1,FALSE,FALSE,en,FALSE,310323758,1.24E+18,Kolie_Yola,135895748,135895748,Doctor of Philosophy ________,BubblyGabz,Thu Apr 22 13:57:18 +0000 2010,http://pbs.twimg.com/profile_images/1133366600512528384/S-d4eoEN_normal.jpg,https://pbs.twimg.com/profile_banners/135895748/1532841426,,London,19037,1376,1243,19037,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:32:34 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,2399805912,2399805912,Min,ysmnlee,Thu Mar 20 12:38:26 +0000 2014,http://pbs.twimg.com/profile_images/1220856642796867584/lconUAdO_normal.jpg,https://pbs.twimg.com/profile_banners/2399805912/1566652968,https://t.co/NPx5d1709y,,37530,296,155,37530,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:32:18 +0000 2020,to starbucks we go! @BinibiningInjun @BinibiningLele,"[0,52]",0,3,FALSE,FALSE,en,FALSE,,,,1.24E+18,1.24E+18,primo.,ginoongjisung__,Fri Mar 27 04:22:23 +0000 2020,http://pbs.twimg.com/profile_images/1244423963817603072/msG9duJk_normal.jpg,https://pbs.twimg.com/profile_banners/1243392845068697607/1585531916,,_ | wayvillage,833,88,135,833,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:32:12 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,564679643,564679643,.,QieshHakim,Fri Apr 27 15:02:32 +0000 2012,http://pbs.twimg.com/profile_images/1159786636168687616/EBdpyBzt_normal.jpg,https://pbs.twimg.com/profile_banners/564679643/1579198547,https://t.co/ZDFQbllUyh,,39863,573,376,39863,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:32:05 +0000 2020,"RT @FAIRImmigration: In recent years, @Starbucks has used foreign workers instead of Americans. When this situation passes and companies re_","[0,140]",2581,0,FALSE,FALSE,en,FALSE,,,,8.17E+17,8.17E+17,Sharon Putnam,SharonPutnam6,Thu Jan 05 17:00:04 +0000 2017,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,16394,81,191,16394,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:32:03 +0000 2020,"RT @BillAckman: On CNBC I also disclosed that we were buying stocks like Hilton, Restaurant Brands and Starbucks.  By disclosing what we we_","[0,140]",31,0,FALSE,FALSE,en,FALSE,,,,9.85E+17,9.85E+17,Stock-Trader,AktienTrader1,Sat Apr 14 09:41:58 +0000 2018,http://pbs.twimg.com/profile_images/1180123345708355586/8-73rSGH_normal.jpg,https://pbs.twimg.com/profile_banners/985090779965255681/1523702489,,,12056,2466,4450,12056,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:31:59 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.04E+18,1.04E+18,danial,afiqdan81779262,Sat Sep 22 13:04:09 +0000 2018,http://pbs.twimg.com/profile_images/1243452335776391168/WEvdJ8rt_normal.jpg,https://pbs.twimg.com/profile_banners/1043486104811237376/1585293479,,,1363,98,61,1363,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:31:50 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.08E+18,1.08E+18,j__,eamyyh,Wed Jan 09 07:14:02 +0000 2019,http://pbs.twimg.com/profile_images/1238551543495843841/62wuR0-y_normal.jpg,https://pbs.twimg.com/profile_banners/1082898275185750016/1580916568,,,1315,21,24,1315,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:31:42 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,839605045,839605045,Mimie _,mimiehassann,Sat Sep 22 11:42:37 +0000 2012,http://pbs.twimg.com/profile_images/1242736705632780292/mzDlGgck_normal.jpg,https://pbs.twimg.com/profile_banners/839605045/1580624190,,,33937,462,153,33937,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:31:39 +0000 2020,RT @KoreanTravel: Spring edition decorates Starbucks in pink! __ https://t.co/YtNf1dlIoi,"[0,87]",236,0,FALSE,FALSE,en,FALSE,,,,1.20E+18,1.20E+18,xxsyazamrafi__,SyahrulNiezam19,Sat Nov 23 11:06:33 +0000 2019,http://pbs.twimg.com/profile_images/1199607986122940416/BnQtusQX_normal.jpg,https://pbs.twimg.com/profile_banners/1198196069827407873/1574507344,https://t.co/L2pu2W029Z,,2551,13,119,2551,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:31:35 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,434430132,434430132,sera,_sunflwrsx,Sun Dec 11 21:11:43 +0000 2011,http://pbs.twimg.com/profile_images/1226510348678647809/T_feYAVp_normal.jpg,https://pbs.twimg.com/profile_banners/434430132/1579152383,https://t.co/VUftuTUkeI,"Kuala Lumpur, Wilayah Persekut",76831,1200,656,76831,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:31:19 +0000 2020,"RT @FAIRImmigration: In recent years, @Starbucks has used foreign workers instead of Americans. When this situation passes and companies re_","[0,140]",2581,0,FALSE,FALSE,en,FALSE,,,,8.06E+17,8.06E+17,"1st.,2nd &4th & 5th Amend., Bill of Rights.",RGodGivenRights,Tue Dec 06 09:10:29 +0000 2016,http://pbs.twimg.com/profile_images/1239204354785079296/3723H4tw_normal.jpg,https://pbs.twimg.com/profile_banners/806063250991218688/1577585304,, west Red States of Am.,28081,989,1091,28081,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:31:03 +0000 2020,laish starbucks m9akeer __ !!!!,"[0,30]",0,0,FALSE,FALSE,en,FALSE,,,,8.03E+17,8.03E+17,Hanaa A alotibi,Hal3tawi,Sun Nov 27 11:13:37 +0000 2016,http://pbs.twimg.com/profile_images/1237894177108590593/qlVTljCF_normal.jpg,https://pbs.twimg.com/profile_banners/802832746955599872/1583971961,,Kuwait,8764,1024,114,8764,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:30:54 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.17E+18,1.17E+18,_,ledeonk,Mon Sep 02 00:21:36 +0000 2019,http://pbs.twimg.com/profile_images/1231288944878223360/1Dd3KrLU_normal.jpg,https://pbs.twimg.com/profile_banners/1168317954955497472/1581533273,,,2932,34,204,2932,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:30:43 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,7.67E+17,7.67E+17,...,f40zan_sy4z,Sat Aug 20 07:20:07 +0000 2016,http://pbs.twimg.com/profile_images/1152795899870863360/cjxwap_Y_normal.jpg,https://pbs.twimg.com/profile_banners/766897586087223296/1564895549,,,1818,38,81,1818,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:30:22 +0000 2020,"If finding time to be alone is something you value, it may com... More for Taurus https://t.co/2y6e2p4BFv","[0,105]",0,0,FALSE,FALSE,en,FALSE,,,,31580120,31580120,Miika Duncan,got_starbucks,Thu Apr 16 00:49:50 +0000 2009,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,3814,11,7,3814,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:30:21 +0000 2020,RT @smokinwithghost: @FINALLEVEL nah fam.. they cant use free wifi in Starbucks or the library right now,"[0,104]",144,0,FALSE,FALSE,en,FALSE,,,,26961470,26961470,Jacqueline,jacque_denise,Fri Mar 27 06:09:44 +0000 2009,http://pbs.twimg.com/profile_images/1183773551012319235/kBO0GXvz_normal.jpg,https://pbs.twimg.com/profile_banners/26961470/1584547696,,"Chattanooga, Tn",4231,127,332,4231,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:30:19 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,4363628780,4363628780,z4ini3r4,2000Zainiera,Thu Nov 26 05:48:18 +0000 2015,http://pbs.twimg.com/profile_images/1175635803055149056/4kDS55qX_normal.jpg,https://pbs.twimg.com/profile_banners/4363628780/1555572188,,,20353,240,336,20353,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:29:46 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,9.34E+17,9.34E+17,_____¢Ê,NurulMardhiah10,Thu Nov 23 01:21:59 +0000 2017,http://pbs.twimg.com/profile_images/1202144023378415616/bXV5R493_normal.jpg,https://pbs.twimg.com/profile_banners/933505876974903296/1574522410,,kolej islam sultan alam shah,1156,204,217,1156,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:29:34 +0000 2020,@RealJamesWoods Starbucks is hiring,"[16,35]",0,0,FALSE,FALSE,en,FALSE,78523300,1.24E+18,RealJamesWoods,1.22E+18,1.22E+18,John Adams,JohnAda69988341,Sat Jan 25 11:53:06 +0000 2020,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,1354,15,71,1354,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:29:30 +0000 2020,"PLEASE READ! Customers who care, please don't forget what Caribou has done to its employees during this time! Retweet the attached note! #Ban #CaribouCoffee #NeverForget #Covid19 #ShutItDown #StayHomeSaveLives #workplaceexperience #HazardPayNow #Payback #Starbucks #BaristaLife https://t.co/CgbEcAQ9Ia","[0,277]",1,2,FALSE,FALSE,en,FALSE,,,,1.24E+18,1.24E+18,Jason,Jason81682063,Thu Mar 26 17:49:46 +0000 2020,http://pbs.twimg.com/profile_images/1243234835730235393/nYGk0vxE_normal.jpg,,,,1,0,4,1,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:29:26 +0000 2020,how Starbucks nuh reach Portmore yet? oddd,"[0,42]",0,0,FALSE,FALSE,en,FALSE,,,,2759599995,2759599995,jolene,_damnjo,Tue Sep 02 18:41:33 +0000 2014,http://pbs.twimg.com/profile_images/1243354157026861059/TC7xwct3_normal.jpg,https://pbs.twimg.com/profile_banners/2759599995/1488522513,,876,52855,447,284,52855,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:29:23 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,2933692459,2933692459,_,ainaaaisyahhh,Wed Dec 17 14:57:10 +0000 2014,http://pbs.twimg.com/profile_images/1234789347477508096/EYPOQbLm_normal.jpg,https://pbs.twimg.com/profile_banners/2933692459/1583232418,,,92682,302,174,92682,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:29:22 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,426472461,426472461,____________,hanimazwanii,Fri Dec 02 08:37:08 +0000 2011,http://pbs.twimg.com/profile_images/1228743862924873729/N8t7fe5h_normal.jpg,https://pbs.twimg.com/profile_banners/426472461/1581790341,https://t.co/hOUWJEZicD,ftj.co,4896,329,214,4896,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:29:11 +0000 2020,istg after this virus imma go straight to starbucks and order myself some french toast,"[0,86]",0,0,FALSE,FALSE,en,FALSE,,,,8.29E+17,8.29E+17,_±ð_______ ________ _________,Crl_Drng,Tue Feb 07 11:39:49 +0000 2017,http://pbs.twimg.com/profile_images/1244493091114868736/7TEnxXSV_normal.jpg,https://pbs.twimg.com/profile_banners/828931266334453761/1585215833,,,244,299,222,244,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:29:04 +0000 2020,"starbucks, flowers amd french windows with white curtians, this man LITERALLY &gt;&gt;&gt;&gt; https://t.co/tfdSHDTdY7","[0,94]",1,6,FALSE,FALSE,en,FALSE,,,,1.18E+18,1.18E+18,ritz`,romanumberx,Mon Oct 07 22:23:07 +0000 2019,http://pbs.twimg.com/profile_images/1239241200449679361/vmOblmRp_normal.jpg,https://pbs.twimg.com/profile_banners/1181334095118290944/1583009832,https://t.co/AACEDdYhVr,,13618,552,261,13618,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:28:50 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.06E+18,1.06E+18,imn,awtfimn,Thu Nov 15 06:05:03 +0000 2018,http://pbs.twimg.com/profile_images/1199279410823614465/CnlNhkky_normal.jpg,https://pbs.twimg.com/profile_banners/1062949580663189504/1581742746,,,2079,103,110,2079,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:28:27 +0000 2020,"I miss my friends, I miss my social life , I miss my day to day lifestyle like going work, Starbucks and Target and random adventures I would do like I really miss my life!!! I hate it here","[0,189]",1,2,FALSE,FALSE,en,FALSE,,,,1678755890,1678755890,CAROL ___,EliasTheSailor,Sat Aug 17 17:26:33 +0000 2013,http://pbs.twimg.com/profile_images/1220253169722122240/BquiT-nL_normal.jpg,https://pbs.twimg.com/profile_banners/1678755890/1580434701,https://t.co/QVWGB8Mdyg,Bumble Booskie Wisconsin ,303595,1011,595,303595,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:28:27 +0000 2020,"Want to work at Starbucks? We're hiring in England! Click the link in our bio for details on this job and more: Barista - Store# 12711, TANDEM CENTRE (UNIT #Retail","[0,163]",0,0,FALSE,FALSE,en,FALSE,,,,47417562,47417562,Retail Jobs in Great Britain,CA_GBR_Retail2,Mon Jun 15 19:20:36 +0000 2009,http://pbs.twimg.com/profile_images/692724552116232192/GUWwiK3M_normal.jpg,https://pbs.twimg.com/profile_banners/47417562/1453993380,https://t.co/5z9sjykxEj,United Kingdom,403,140,135,403,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:28:24 +0000 2020,"RT @sdmack: New York, NY - March 28:  Starbucks closed during the Coronavirus Pandemic at the Port Authority, West 42nd Street on March 28,_","[0,140]",1,0,FALSE,FALSE,en,FALSE,,,,1.10E+18,1.10E+18,Financial Rainmaker,RainmakerLegacy,Sat Feb 16 11:26:59 +0000 2019,http://pbs.twimg.com/profile_images/1096903602340356098/uxI06fFt_normal.png,https://pbs.twimg.com/profile_banners/1096732671466766337/1550356813,,London - Berlin - Frankfurt - Zurich,777,130,545,777,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:28:09 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.02E+18,1.02E+18,__à­___,ilyaniradzali,Tue Jul 17 06:14:28 +0000 2018,http://pbs.twimg.com/profile_images/1242789932172636160/9R4Xyw6B_normal.jpg,https://pbs.twimg.com/profile_banners/1019103017923051521/1585249012,https://t.co/7PTMTcbXY9,____,43149,164,265,43149,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:27:49 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1159442870,1159442870,IYLIA,_iylianzhh,Fri Feb 08 07:27:52 +0000 2013,http://pbs.twimg.com/profile_images/1210540625184997381/Kp_hB5Ij_normal.jpg,https://pbs.twimg.com/profile_banners/1159442870/1577450350,,,87976,382,407,87976,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:27:40 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.14E+18,1.14E+18,Ira_,Syeranuarrrrrrr,Fri Jun 28 02:12:04 +0000 2019,http://pbs.twimg.com/profile_images/1239503786302832641/HyvqxamK_normal.jpg,https://pbs.twimg.com/profile_banners/1144428218738343936/1585418400,https://t.co/SeeurXdxKn,,7770,261,187,7770,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:27:31 +0000 2020,"I swear after this quarantine, starbucks agad pupuntahan ko for a good ICED MINT AMERICANO","[0,90]",0,58,FALSE,FALSE,en,FALSE,,,,256090450,256090450,Jules,rombutans,Tue Feb 22 16:54:04 +0000 2011,http://pbs.twimg.com/profile_images/1228609202328760322/a8bBEaV1_normal.jpg,https://pbs.twimg.com/profile_banners/256090450/1552926518,,,50086,44166,921,50086,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:27:29 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.08E+18,1.08E+18,Nana,Nianaziraaaaa,Thu Dec 20 08:36:34 +0000 2018,http://pbs.twimg.com/profile_images/1224535907014828032/QwaEJ1R-_normal.jpg,https://pbs.twimg.com/profile_banners/1075671286448312320/1570343235,,,9653,86,80,9653,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:27:27 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,8.76E+17,8.76E+17,eci :3,snqurratu,Sat Jun 17 10:39:11 +0000 2017,http://pbs.twimg.com/profile_images/1243628559639306240/Z11jFg1Q_normal.jpg,https://pbs.twimg.com/profile_banners/876026431104466944/1583753931,https://t.co/eEg8eyulyY,,26334,343,299,26334,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:27:18 +0000 2020,@akosilasky91 Starbucks po sakin.,"[14,33]",0,0,FALSE,FALSE,en,FALSE,1.16E+18,1.24E+18,akosilasky91,424757668,424757668,Densio,ohohdens,Wed Nov 30 04:21:10 +0000 2011,http://pbs.twimg.com/profile_images/1243497798030348289/--2z-P15_normal.jpg,https://pbs.twimg.com/profile_banners/424757668/1579977935,,PH,49056,1623,517,49056,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:27:11 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.03E+18,1.03E+18,________,imnkhrudin,Fri Aug 03 08:23:48 +0000 2018,http://pbs.twimg.com/profile_images/1244851832528097283/6NggznvO_normal.jpg,https://pbs.twimg.com/profile_banners/1025296161836490752/1585630705,,,777,173,165,777,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:26:56 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,8.26E+17,8.26E+17,________,athirazam,Sun Jan 29 12:01:50 +0000 2017,http://pbs.twimg.com/profile_images/1244156780973674498/7L5aFKi4_normal.jpg,https://pbs.twimg.com/profile_banners/825675314579660800/1585592213,https://t.co/WtKmxDSEuG,Malaysia,6267,132,266,6267,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:26:49 +0000 2020,"@ewwsmitty @Sephora yes, also Starbucks, I miss Starbucks so much.","[20,66]",0,0,FALSE,FALSE,en,FALSE,1.23E+18,1.24E+18,ewwsmitty,1633392727,1633392727,Arijit Basu,eclecticgourme,Tue Jul 30 17:02:19 +0000 2013,http://pbs.twimg.com/profile_images/1156643076468641792/sypcYrFO_normal.jpg,,,India,1987,233,711,1987,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:26:41 +0000 2020,@ABC @Kraymer5 This and $5 would get me a coffee at Starbucks.,"[15,62]",0,0,FALSE,FALSE,en,FALSE,28785486,1.24E+18,ABC,1.01E+18,1.01E+18,Miss Lelaina likes noise and waking up the house,misslelaina,Fri Jun 08 09:39:32 +0000 2018,http://pbs.twimg.com/profile_images/1243793765300568071/6z0sxiSy_normal.jpg,https://pbs.twimg.com/profile_banners/1005021499009523712/1585378518,,Duran Duranieland,23512,530,804,23512,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:26:37 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,2177579953,2177579953,ainaneno,ainaasyiqinnn,Wed Nov 06 07:24:04 +0000 2013,http://pbs.twimg.com/profile_images/1236226426212212736/YFpJBjke_normal.jpg,https://pbs.twimg.com/profile_banners/2177579953/1583574355,,muo,52591,597,511,52591,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:26:24 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,866047303,866047303,Farah,farahlyys,Sun Oct 07 09:22:45 +0000 2012,http://pbs.twimg.com/profile_images/1242600407383175169/Q5Avu5F0_normal.jpg,https://pbs.twimg.com/profile_banners/866047303/1578709811,https://t.co/E2Joo68WNh,"Selangor, Malaysia",78066,14695,10043,78066,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:26:15 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.02E+18,1.02E+18,syednatasyiq,NatasyaAdiraa,Wed Jul 18 08:04:00 +0000 2018,http://pbs.twimg.com/profile_images/1228248856195813377/dth02uzL_normal.jpg,https://pbs.twimg.com/profile_banners/1019492972025413632/1580986000,https://t.co/MV7q9tF6SW,,10102,202,211,10102,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:26:10 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,279845774,279845774,una,Aynahusna,Sun Apr 10 04:02:52 +0000 2011,http://pbs.twimg.com/profile_images/1228057724136460288/5m_bW2gH_normal.jpg,https://pbs.twimg.com/profile_banners/279845774/1580031522,,New Zealand,48746,1130,982,48746,,FALSE,FALSE,FALSE,FALSE,TRUE
Sun Mar 29 09:25:52 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,1.02E+18,1.02E+18,lin,hazlinqistina,Sat Jul 28 11:21:36 +0000 2018,http://pbs.twimg.com/profile_images/1226151021522513922/bxlRXygv_normal.jpg,https://pbs.twimg.com/profile_banners/1023166578215464960/1561139715,,,15334,143,381,15334,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:25:50 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,9.08E+17,9.08E+17,yeol,xypqr,Tue Sep 12 14:29:40 +0000 2017,http://pbs.twimg.com/profile_images/1243993747517362178/I6dXv5Nv_normal.jpg,https://pbs.twimg.com/profile_banners/907612175316934656/1585326508,,,6829,44,98,6829,,FALSE,FALSE,FALSE,FALSE,FALSE
Sun Mar 29 09:25:46 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks _¥º_¥º_¥º,"[0,108]",5145,0,FALSE,FALSE,en,FALSE,,,,737939353,737939353,Jebat _,aligenji_,Sun Aug 05 03:52:03 +0000 2012,http://pbs.twimg.com/profile_images/1182995071420944385/TU67an_b_normal.jpg,https://pbs.twimg.com/profile_banners/737939353/1557797409,https://t.co/bJZiZ4tBRp,johor,93276,1103,394,93276,,FALSE,FALSE,FALSE,FALSE,TRUE
